image_index,image_id
2014,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+215
2015,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+220
2016,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+11
2017,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+173
2018,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+114
2019,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+105
2020,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+106
2021,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+89
2022,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+12
2023,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+263
2024,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+161
2025,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+60
2026,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+44
2027,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+95
2028,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+42
2029,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+121
2030,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+26
2031,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+98
2032,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+99
2033,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+257
2034,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+15
2035,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+463
2036,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+78
2037,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+55
2038,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+124
2039,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+29
2040,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+219
2041,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+93
2042,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+181
2043,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+59
2044,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+0
2045,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+0
2046,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+42
2047,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+355
2048,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+29
2049,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+132
2050,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+292
2051,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+133
2052,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+56
2053,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+177
2054,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+63
2055,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+154
2056,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+469
2057,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+402
2058,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+338
2059,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+399
2060,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+55
2061,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+136
2062,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+219
2063,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+72
2064,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+298
2065,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+77
2066,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+411
2067,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+106
2068,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+31
2069,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+72
2070,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+58
2071,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+54
2072,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+318
2073,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+93
2074,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+152
2075,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+119
2076,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+167
2077,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+185
2078,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+81
2079,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+197
2080,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+8
2081,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+33
2082,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+136
2083,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+1
2084,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+112
2085,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+18
2086,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+76
2087,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+131
2088,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+448
2089,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+82
2090,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+91
2091,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+456
2092,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+342
2093,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+95
2094,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+64
2095,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+35
2096,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+242
2097,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+75
2098,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+485
2099,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+114
2100,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+43
2101,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+106
2102,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+173
2103,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+102
2104,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+93
2105,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+13
2106,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+37
2107,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+143
2108,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+50
2109,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+131
2110,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+34
2111,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+414
2112,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+175
2113,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+45
2114,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+73
2115,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+59
2116,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+316
2117,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+6
2118,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+57
2119,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+115
2120,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+136
2121,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+144
2122,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+113
2123,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+258
2124,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+98
2125,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+423
2126,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+94
2127,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+13
2128,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+125
2129,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+3
2130,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+108
2131,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+176
2132,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+178
2133,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+501
2134,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+14
2135,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+212
2136,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+9
2137,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+41
2138,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+451
2139,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+233
2140,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+56
2141,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+161
2142,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+19
2143,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+139
2144,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+123
2145,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+381
2146,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+100
2147,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+306
2148,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+4
2149,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+197
2150,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+324
2151,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+13
2152,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+40
2153,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+29
2154,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+297
2155,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+123
2156,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+68
2157,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+118
2158,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+40
2159,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+151
2160,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+40
2161,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+256
2162,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+38
2163,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+120
2164,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+12
2165,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+56
2166,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+14
2167,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+69
2168,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+65
2169,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+13
2170,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+484
2171,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+180
2172,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+80
2173,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+155
2174,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+145
2175,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108
2176,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+491
2177,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+1
2178,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+151
2179,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+85
2180,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+349
2181,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523
2182,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+88
2183,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+233
2184,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+27
2185,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+290
2186,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+211
2187,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+13
2188,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+260
2189,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+20
2190,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+37
2191,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+68
2192,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+216
2193,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+116
2194,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+15
2195,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+27
2196,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+475
2197,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+52
2198,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+182
2199,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+202
2200,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+161
2201,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+12
2202,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+127
2203,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+172
2204,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+201
2205,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+29
2206,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+91
2207,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+80
2208,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+362
2209,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+1
2210,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+207
2211,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+0
2212,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+62
2213,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+159
2214,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+79
2215,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+56
2216,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+168
2217,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+38
2218,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+20
2219,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+304
2220,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138
2221,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+145
2222,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+380
2223,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+60
2224,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+117
2225,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+109
2226,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+36
2227,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+69
2228,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+211
2229,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+30
2230,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+176
2231,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+176
2232,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+351
2233,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+79
2234,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+141
2235,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+404
2236,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+173
2237,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+96
2238,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+449
2239,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+209
2240,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+5
2241,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+220
2242,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+112
2243,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+83
2244,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+14
2245,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+165
2246,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+53
2247,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+43
2248,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+163
2249,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+106
2250,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+44
2251,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+130
2252,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+15
2253,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+69
2254,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+434
2255,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+55
2256,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+251
2257,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+26
2258,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+103
2259,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+357
2260,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+48
2261,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+25
2262,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+48
2263,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+409
2264,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+7
2265,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+64
2266,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+217
2267,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+78
2268,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+153
2269,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+49
2270,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+444
2271,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+186
2272,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+222
2273,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+20
2274,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+157
2275,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+23
2276,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+0
2277,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+89
2278,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+201
2279,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+274
2280,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+173
2281,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+228
2282,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+17
2283,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+40
2284,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+75
2285,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+103
2286,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+27
2287,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+32
2288,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+58
2289,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+218
2290,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10
2291,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+212
2292,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+61
2293,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+70
2294,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+114
2295,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+20
2296,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+225
2297,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+138
2298,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+57
2299,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+335
2300,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+540
2301,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+141
2302,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+43
2303,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+38
2304,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+329
2305,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+112
2306,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+1
2307,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+89
2308,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+81
2309,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+219
2310,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+108
2311,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+226
2312,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+144
2313,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+89
2314,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+187
2315,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+49
2316,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+78
2317,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+82
2318,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512
2319,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+236
2320,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+169
2321,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+44
2322,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+155
2323,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+60
2324,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+117
2325,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+209
2326,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+397
2327,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+106
2328,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+47
2329,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+210
2330,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+276
2331,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+189
2332,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+78
2333,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+68
2334,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+299
2335,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+503
2336,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+42
2337,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+32
2338,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+54
2339,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+114
2340,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+0
