replicate,adjudication_image_auroc,sign_balanced_accuracy,anchor_fixed_accuracy_delta,anchor_fixed_miou_delta,Top20_anchor_fixed_accuracy_delta,Deep_Wrong_anchor_fixed_accuracy_delta,Top20_Deep_Wrong_anchor_fixed_accuracy_delta
4131,0.7365376896195568,0.593909320661053,0.0049057298796307824,-0.0062781205297608444,0.011882063496326145,0.07481033207263428,0.1778353646191845
4132,0.7340268456034453,0.5928150987406343,0.004345720837435896,-0.007681333340720187,0.00835882383232922,0.07821079110693224,0.18732658765768273
4133,0.728576298694388,0.592167881984041,0.004069806208363835,-0.007703308169051515,0.0074248146819462235,0.07388645576305525,0.17633628793983347
4134,0.7335491661306026,0.5923433766903559,0.004119630914040107,-0.006170071962815271,0.008164484492457769,0.07165369379387031,0.17398512574514197
4135,0.7388005464970708,0.5937010868996536,0.005406828570472366,-0.003170088607574617,0.013877980147809166,0.07601703550806052,0.18015786401360373
4136,0.7321685264467949,0.5956253870458058,0.0052184393714201915,-0.004404112350758882,0.013359302870763035,0.0759927763322331,0.1818991490574488
4137,0.738353979673389,0.5941826707042457,0.005197530839235576,-0.003395501457628014,0.012921561041462581,0.0740117047518748,0.1751703051806862
4138,0.7313340219821315,0.5915288361383059,0.004858318257653038,-0.00552982207460917,0.010995459108464112,0.07695223063863811,0.18282053341902313
4139,0.726283066994083,0.5932463949317908,0.005417807958223664,-0.0048699258337792095,0.01364355630357672,0.07709508467801172,0.18275024199442919
4140,0.7374218917287492,0.5979375776280473,0.005852176481580873,-0.0034237002871816413,0.016252570591396842,0.07740147686300443,0.18598278822525421
4141,0.7341284372212163,0.595460209737461,0.006060305902305441,-0.002621845458749106,0.017447548759021103,0.07758037939921415,0.1840936843772513
4142,0.7392533416623301,0.5933745255429339,0.006259336060100651,-0.0014565754201587566,0.018799364154412523,0.07745627027789534,0.18482093438018898
4143,0.7317845937443487,0.5936401683628516,0.006036970085154469,-0.0038014694799295423,0.01720683366454845,0.07873091089682573,0.1892235187378714
4144,0.7350210732369794,0.5901595566908975,0.0049003418815108946,-0.0048208453704523535,0.011196110444755547,0.07516400901879822,0.18004051222583325
4145,0.731569839557787,0.5947441191626849,0.00472338464478661,-0.0056662333428669776,0.011352406261678327,0.07508520953497791,0.1810229328384275
4146,0.7373924788084831,0.5942079955921291,0.006683100431901345,-0.0005131604222444741,0.020217986466243065,0.07791905561435747,0.18598934657668661
4147,0.7363609994951137,0.5914122483344904,0.0057566025494623085,-0.003400781127583463,0.015410951916524196,0.07559334863089129,0.18063184410313823
4148,0.7369498605511539,0.5914543851775598,0.004559829047761088,-0.005613869078419098,0.009708895293922049,0.07554229248874864,0.18083942714768975
4149,0.7394471318829148,0.5948715993788728,0.005786766872795446,-0.003218274330549775,0.01622058667642179,0.07788025001216688,0.18710841663456274
4150,0.7320614763347876,0.5953612137118303,0.005092067707880732,-0.003028356061904325,0.012336832162080702,0.0729076376493321,0.17388803100493536
4151,0.7401583295450991,0.5929724923997293,0.005876284505339613,-0.003301420689844403,0.01601652952889221,0.0793219249229578,0.18954402476283166
4152,0.7306595992610285,0.5915618111797825,0.004886076481798396,-0.003954253876081282,0.012127744478132585,0.07408970976253298,0.17796091096386213
4153,0.7377669260589699,0.5890206431368314,0.0043584377257887,-0.0070446514743987,0.008467480417571172,0.0756961248180052,0.18059257329512435
4154,0.7321131594368416,0.5952015536217823,0.005323126776609732,-0.005807492704003492,0.014066747111703082,0.073834848324159,0.17774261869979932
4155,0.7340072158831654,0.5920959777396895,0.004585347972277054,-0.00399506787499293,0.010202661870951757,0.07296820623475157,0.1734977868608341
4156,0.7407725199812539,0.5946291649420421,0.005818765101216261,-0.002303674809902123,0.01561763184517817,0.0787745898286759,0.18733179496486815
4157,0.742706674348039,0.5937264540903506,0.004944763872068991,-0.002906579445493551,0.0118632296739134,0.07640822895528654,0.1811069841816029
4158,0.7274583976216548,0.5921083907213456,0.005196507080079127,-0.0045056761039360405,0.012486852175478957,0.07484743001290385,0.17946300264717005
4159,0.7343403380479807,0.594094011940138,0.0048236845497819925,-0.0042750782475987625,0.011833657789007135,0.07194469247380489,0.17338413729562596
4160,0.7376791077993291,0.5931328431718785,0.004795493513609972,-0.005421390367670309,0.011107333334674507,0.07674752840288399,0.1851184126841043
4161,0.7288922767605436,0.5926042261173827,0.004037798674719872,-0.006985620815773141,0.007923120070041478,0.07100682838733162,0.17270065115694297
4162,0.7438943610879188,0.5975982825697154,0.006058699735605688,-0.0026919675355638883,0.01686948044974268,0.07746640753975717,0.18126327892618793
4163,0.739269655158059,0.5989551484495339,0.00563185112098763,-0.0039014156802122946,0.015949739283107833,0.0770698206791301,0.18404267164361118
4164,0.7423133681341058,0.5978720302244791,0.005802528037298527,-0.002276620847730726,0.01667227672987337,0.07629995125845031,0.18309005897612476
4165,0.7310184709269237,0.5945388238061319,0.005331170945806929,-0.005381019295575107,0.01341951066228797,0.07682082354395946,0.18194823192811482
4166,0.7352390318739235,0.5923986820439553,0.0034829755525611628,-0.00908311443511678,0.004766965421071689,0.07386081071012078,0.17703004466098254
4167,0.7328201767162307,0.5909118711534519,0.0047741715008383645,-0.005958602997060192,0.010734396277106928,0.07581369161075038,0.17996316353189656
4168,0.7398219948102496,0.5950787517826106,0.005359920084946013,-0.003399019020899896,0.014604658826437023,0.07487509576423752,0.178582223386463
4169,0.7403502098280348,0.5939978969605527,0.005164107202682788,-0.003515011497953857,0.012301160440706727,0.07653698745209218,0.18077651082659685
4170,0.7394254401197223,0.5980373475013114,0.00676954739168556,-0.0013682788268372104,0.020780214706701994,0.07684942577845498,0.18290671972814349
4171,0.7360104805459189,0.5939888309227148,0.00481039457225263,-0.004680671377792378,0.011349896641834722,0.0752183816071623,0.179923873231489
4172,0.7368272766661804,0.5948142493576062,0.005630379294812693,-0.0038326634854889408,0.014792299479403748,0.07587047052928064,0.18150981414634393
4173,0.7406000646097143,0.5987529347425937,0.005874062228397037,-0.0032087146597089555,0.01608861079876689,0.07808764798933128,0.18417207708691313
4174,0.7304315044820859,0.5939859360466065,0.006168029316242718,-0.0019118034561220743,0.018282167692463824,0.0763982727347034,0.18365126235018853
4175,0.7334384055543248,0.5903762421658942,0.0042113625731937665,-0.007043010878221012,0.007851605871387668,0.07557997988814989,0.1807840210620148
4176,0.7316947528064386,0.595724161683111,0.0055896539245131605,-0.0039215654401885125,0.014531467253960706,0.0785918966447373,0.1855497159306881
4177,0.7385562548125744,0.5971845393674452,0.005819091207227234,-0.005031907514864931,0.016035502711548855,0.07652371942501476,0.18236462915972232
4178,0.7349983476452865,0.5925778493369069,0.00551029684840354,-0.002753494955956004,0.014254918692050422,0.07502663427386422,0.17665787547256848
4179,0.7350201056926832,0.5941909825770512,0.005297322219391165,-0.005181284133547126,0.013363253418458898,0.07777355983676569,0.1842770629855433
4180,0.7292734610902593,0.5886414240919039,0.0038795044116185506,-0.006449428367868548,0.006928980978673116,0.07353010174380718,0.1771400653140991
4181,0.7351820220056273,0.5938722794108744,0.005570960871574604,-0.0032135593739286428,0.014272462151297738,0.07538149235822188,0.18005632513334924
4182,0.7392383884734933,0.5940598568533386,0.0037430448543828154,-0.006746811068296998,0.0057685650872513206,0.07312339217599576,0.17455604318761775
4183,0.7325980188900783,0.5973502726602746,0.005523473453296512,-0.004943525166798857,0.015073449031198893,0.07882210568777734,0.1883011438024581
4184,0.7348880257621065,0.5978240851155133,0.006588509259323194,-0.0026664111875216445,0.019061231304234538,0.07641694681758834,0.1810343974263796
4185,0.7307846873678224,0.5917853994700006,0.004257840083785602,-0.0065045634812799236,0.008660240954032838,0.07594033158196596,0.18383556596573414
4186,0.7351654046386372,0.5959383175842639,0.004698109893127467,-0.00531238513250154,0.010430920756139384,0.0751978868650892,0.17747605708541891
4187,0.7280481087915982,0.5895229798172101,0.003968977072253521,-0.007145077956352663,0.007091555791873594,0.07287129387515225,0.17373288643415294
4188,0.7257583135775829,0.5925551045312318,0.005001763881749444,-0.004616980430993012,0.012440086876604806,0.07245538931038868,0.17489313654326963
4189,0.731940587423246,0.5867075384002794,0.002845741490750009,-0.009563237024385107,0.0011927002734191117,0.07454203410576682,0.17894158089727713
4190,0.7318210607311166,0.590998260913778,0.005628955978739247,-0.0036451721471938425,0.014734164150159823,0.07942580919548974,0.18775477579729838
4191,0.7426274446944575,0.595277921757712,0.0058241301532092615,-0.0023007482963646186,0.01591881010492935,0.07646822041718888,0.1825433681103784
4192,0.7286490437010403,0.5975445096361722,0.00704485078058259,-0.0014925796794091895,0.022970079880461847,0.0752256357892284,0.18053625727461287
4193,0.7377517951650686,0.5906795169703846,0.004458256599140564,-0.005775382977993626,0.008770228801615265,0.07729377927235126,0.1828976825800206
4194,0.73453021650651,0.5953685777355581,0.0060387223292422965,-0.0029670298147077556,0.017303646273379436,0.07649262496324227,0.18069075205604934
4195,0.7349769573704229,0.5935955997102577,0.006459098804799446,-0.004219600970237658,0.018359587180879933,0.07941003764982212,0.1888607390510028
4196,0.7313497438190386,0.5885919155172853,0.0038379826473506906,-0.006767110424496625,0.006043151693079674,0.07315216486296819,0.17567343659779577
4197,0.7371492352763047,0.5928302319020898,0.0048315667740841395,-0.004380962132164101,0.01152585408068707,0.07305651486796305,0.17442227759755727
4198,0.7390616313092413,0.5949238349588112,0.005716545799162587,-0.004688964981853561,0.015692057863427755,0.0763049007852623,0.1823948601693623
4199,0.7334871454308647,0.591689934412903,0.0049208508901009695,-0.00448253707413826,0.012437432080877331,0.07414987845427368,0.17873893189572532
4200,0.7327000048981369,0.5947648150670897,0.005348666608259833,-0.00506754488404737,0.013792990407192396,0.07654416496652199,0.18383646471043558
4201,0.7357773950272639,0.5943543078640772,0.0048853093063512265,-0.0035557011845378517,0.011882122392896433,0.0714859674218363,0.17226886422707208
4202,0.727941764774577,0.588826921244026,0.004299015198420575,-0.0060781922171803116,0.008267675302913169,0.07213189949543856,0.17302610134643834
4203,0.7355987325464379,0.595446812044838,0.0052139366043369995,-0.003891051227954967,0.013259054535840087,0.07352880453109623,0.17607865442431136
4204,0.732774170760068,0.5910994953784185,0.004293505322445101,-0.00729474496506799,0.008667971169663335,0.07661916708834779,0.18371603183332125
4205,0.734690368950663,0.5927325781682661,0.005321413453448498,-0.0036250732950803277,0.013884020076462167,0.07422434079110247,0.1775933021143749
4206,0.733149803447555,0.5953518407607602,0.005010967415602474,-0.004811824046449975,0.012294272992285249,0.07479293169544171,0.18033074391590065
4207,0.727673292613878,0.5955397604236771,0.0048792280973091184,-0.00452908826515952,0.012502957469548215,0.07110934958794025,0.17175449059426456
4208,0.7369282277955678,0.5938935227499691,0.004382752015292257,-0.0055443732769232534,0.008357166064330346,0.07580150529048409,0.17980131609034783
4209,0.734526821626255,0.5975218546017306,0.0059582572007172985,-0.002794471944482124,0.01708644158639261,0.07424278804925737,0.17755232093545484
4210,0.7329509860829303,0.5913089362828672,0.004275381582871884,-0.007955468263127874,0.007985688873702323,0.07534700614194106,0.1786645198977012
4211,0.74187081810041,0.6005616224113777,0.005847478832199271,-0.004178036513441286,0.016610996513198528,0.076453409340057,0.18257849017686265
4212,0.7360113310201548,0.5935463742019564,0.0034932485442116246,-0.007741093333533899,0.005018087973419738,0.0733264310965437,0.17547701134300075
4213,0.733144552663119,0.5921210454369548,0.004539548748397237,-0.005971741549037346,0.00984189830735227,0.07296658015237903,0.17519424549335008
4214,0.7306201635594515,0.5925344855403589,0.004706281040781302,-0.004949466734924912,0.010575831504116007,0.07398044169292485,0.1785957174947963
4215,0.741787212389315,0.5947891745004773,0.005077860391518918,-0.004660460501827113,0.01250899429899821,0.07745760697797743,0.18425031087628413
4216,0.7249364768262431,0.586185271767926,0.004155409231366591,-0.005561063071872097,0.007727795380981672,0.07588338391528714,0.18385765725854225
4217,0.740708306024511,0.5911746198578653,0.004974328909733705,-0.004536896562789772,0.012530564261686417,0.07855576596331217,0.1901316312207008
4218,0.737878189210708,0.5978854215119278,0.006883570657009064,-0.0019672762745807093,0.02090670740518996,0.07789916109381115,0.18379999607296432
4219,0.7318383633057602,0.5934991968731321,0.0049458428791291364,-0.006154741790882268,0.012373146629592324,0.07397024685643352,0.17873453095863107
4220,0.7296840158900645,0.5940902209073622,0.006173710604896243,-0.0015280101439560934,0.018646078547071676,0.07386347910323829,0.17633317996349462
4221,0.7319482810449787,0.5926009807554773,0.005050194300518118,-0.004656522117405304,0.012289228387996065,0.07720227807709044,0.18554454736562137
4222,0.73796251940922,0.5938538489207167,0.0046433933037508535,-0.006155337114155612,0.010441518781456272,0.07301276895498535,0.17553702194796633
4223,0.7428763340078195,0.6017358586150332,0.006424914376768065,-0.0015932470628822193,0.019725241804331106,0.07776397559869928,0.1841517509323416
4224,0.7323574103651936,0.596023281237182,0.004660691855788435,-0.005497916768871014,0.010759189623469778,0.07294623985937403,0.17545007340252916
4225,0.7332881827449371,0.5932377742152892,0.0054488389930348324,-0.004074145216359071,0.014394525280167048,0.07504787004056084,0.18035477972744998
4226,0.7393043077850258,0.5982084480574842,0.0065533545156502004,-0.0024027227901061154,0.01924056926232054,0.07709770065523588,0.1834873455269429
4227,0.7437480320697165,0.5998932360717676,0.006296487611696211,-0.00343702388798639,0.01835283225317741,0.07799329443312088,0.187124617874483
4228,0.7331536434016032,0.5906849940955238,0.004239261957138751,-0.006996661838356455,0.008381636317004282,0.07445882038631152,0.17787842548535662
4229,0.7320458927302907,0.5932907042756888,0.005214543951820527,-0.004164162917768333,0.013229090568702362,0.07505049936303938,0.17863515176374078
4230,0.7300986178173687,0.5923405178118766,0.00570153564302367,-0.001975007253320671,0.015376683742778119,0.07515449486155211,0.18075535944551901
4231,0.7335243395758658,0.5864427100372309,0.0036262126017843066,-0.007377903560092047,0.00543969511648934,0.07355296886307983,0.17818485885504576
4232,0.7363422650993287,0.5964584175866209,0.005297510226756286,-0.0044844331079917366,0.014692469659616347,0.07180943448659165,0.1734336536579839
