image_index,image_id,slide_id,region_count
1994,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+16,TCGA-HN-A2NL-DX1,1
1995,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+17,TCGA-HN-A2NL-DX1,3
1996,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+18,TCGA-HN-A2NL-DX1,1
1997,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+19,TCGA-HN-A2NL-DX1,6
1998,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+2,TCGA-HN-A2NL-DX1,3
1999,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+20,TCGA-HN-A2NL-DX1,4
2000,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+21,TCGA-HN-A2NL-DX1,8
2001,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+22,TCGA-HN-A2NL-DX1,3
2002,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+23,TCGA-HN-A2NL-DX1,5
2003,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+24,TCGA-HN-A2NL-DX1,1
2004,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+25,TCGA-HN-A2NL-DX1,3
2005,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+26,TCGA-HN-A2NL-DX1,4
2006,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+27,TCGA-HN-A2NL-DX1,6
2007,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+28,TCGA-HN-A2NL-DX1,1
2008,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+29,TCGA-HN-A2NL-DX1,2
2009,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+3,TCGA-HN-A2NL-DX1,3
2010,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+30,TCGA-HN-A2NL-DX1,3
2011,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+31,TCGA-HN-A2NL-DX1,3
2012,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+32,TCGA-HN-A2NL-DX1,4
2013,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+33,TCGA-HN-A2NL-DX1,1
2014,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+34,TCGA-HN-A2NL-DX1,4
2015,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+35,TCGA-HN-A2NL-DX1,1
2016,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+36,TCGA-HN-A2NL-DX1,1
2017,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+37,TCGA-HN-A2NL-DX1,1
2018,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+38,TCGA-HN-A2NL-DX1,4
2019,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+39,TCGA-HN-A2NL-DX1,2
2020,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+4,TCGA-HN-A2NL-DX1,4
2021,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+40,TCGA-HN-A2NL-DX1,3
2022,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+41,TCGA-HN-A2NL-DX1,1
2023,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+42,TCGA-HN-A2NL-DX1,4
2024,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+43,TCGA-HN-A2NL-DX1,3
2025,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+44,TCGA-HN-A2NL-DX1,1
2026,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+45,TCGA-HN-A2NL-DX1,1
2027,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+46,TCGA-HN-A2NL-DX1,1
2028,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+47,TCGA-HN-A2NL-DX1,1
2029,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+5,TCGA-HN-A2NL-DX1,6
2030,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+6,TCGA-HN-A2NL-DX1,4
2031,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+7,TCGA-HN-A2NL-DX1,2
2032,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+8,TCGA-HN-A2NL-DX1,5
2033,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+9,TCGA-HN-A2NL-DX1,1
2034,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+0,TCGA-LL-A441-DX1,4
2035,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+1,TCGA-LL-A441-DX1,1
2036,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+10,TCGA-LL-A441-DX1,1
2037,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+11,TCGA-LL-A441-DX1,1
2038,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+12,TCGA-LL-A441-DX1,4
2039,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+13,TCGA-LL-A441-DX1,5
2040,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+14,TCGA-LL-A441-DX1,4
2041,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+15,TCGA-LL-A441-DX1,2
2042,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+16,TCGA-LL-A441-DX1,5
2043,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+17,TCGA-LL-A441-DX1,1
2044,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+18,TCGA-LL-A441-DX1,1
2045,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+19,TCGA-LL-A441-DX1,1
2046,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+2,TCGA-LL-A441-DX1,6
2047,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+20,TCGA-LL-A441-DX1,1
2048,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+21,TCGA-LL-A441-DX1,5
2049,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+22,TCGA-LL-A441-DX1,4
2050,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+23,TCGA-LL-A441-DX1,5
2051,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+24,TCGA-LL-A441-DX1,3
2052,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+25,TCGA-LL-A441-DX1,3
2053,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+26,TCGA-LL-A441-DX1,1
2054,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+27,TCGA-LL-A441-DX1,1
2055,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+28,TCGA-LL-A441-DX1,1
2056,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+29,TCGA-LL-A441-DX1,1
2057,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+3,TCGA-LL-A441-DX1,2
2058,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+30,TCGA-LL-A441-DX1,1
2059,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+31,TCGA-LL-A441-DX1,6
2060,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+32,TCGA-LL-A441-DX1,6
2061,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+33,TCGA-LL-A441-DX1,6
2062,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+34,TCGA-LL-A441-DX1,5
2063,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+35,TCGA-LL-A441-DX1,4
2064,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+36,TCGA-LL-A441-DX1,1
2065,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+37,TCGA-LL-A441-DX1,1
2066,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+38,TCGA-LL-A441-DX1,1
2067,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+39,TCGA-LL-A441-DX1,1
2068,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+4,TCGA-LL-A441-DX1,5
2069,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+40,TCGA-LL-A441-DX1,5
2070,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+41,TCGA-LL-A441-DX1,3
2071,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+42,TCGA-LL-A441-DX1,5
2072,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+43,TCGA-LL-A441-DX1,4
2073,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+44,TCGA-LL-A441-DX1,4
2074,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+45,TCGA-LL-A441-DX1,1
2075,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+46,TCGA-LL-A441-DX1,3
2076,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+47,TCGA-LL-A441-DX1,9
2077,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+48,TCGA-LL-A441-DX1,1
2078,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+49,TCGA-LL-A441-DX1,1
2079,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+5,TCGA-LL-A441-DX1,6
2080,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+50,TCGA-LL-A441-DX1,1
2081,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+51,TCGA-LL-A441-DX1,2
2082,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+52,TCGA-LL-A441-DX1,3
2083,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+53,TCGA-LL-A441-DX1,6
2084,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+54,TCGA-LL-A441-DX1,7
2085,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+55,TCGA-LL-A441-DX1,1
2086,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+56,TCGA-LL-A441-DX1,1
2087,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+57,TCGA-LL-A441-DX1,1
2088,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+58,TCGA-LL-A441-DX1,1
2089,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+59,TCGA-LL-A441-DX1,1
2090,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+6,TCGA-LL-A441-DX1,5
2091,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+60,TCGA-LL-A441-DX1,1
2092,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+61,TCGA-LL-A441-DX1,1
2093,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+62,TCGA-LL-A441-DX1,5
2094,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+63,TCGA-LL-A441-DX1,5
2095,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+64,TCGA-LL-A441-DX1,1
2096,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+65,TCGA-LL-A441-DX1,3
2097,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+66,TCGA-LL-A441-DX1,1
2098,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+67,TCGA-LL-A441-DX1,1
2099,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+68,TCGA-LL-A441-DX1,1
2100,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+69,TCGA-LL-A441-DX1,1
2101,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+7,TCGA-LL-A441-DX1,5
2102,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+70,TCGA-LL-A441-DX1,1
2103,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+71,TCGA-LL-A441-DX1,1
2104,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+72,TCGA-LL-A441-DX1,5
2105,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+73,TCGA-LL-A441-DX1,1
2106,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+74,TCGA-LL-A441-DX1,1
2107,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+75,TCGA-LL-A441-DX1,1
2108,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+76,TCGA-LL-A441-DX1,1
2109,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+77,TCGA-LL-A441-DX1,1
2110,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+78,TCGA-LL-A441-DX1,3
2111,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+79,TCGA-LL-A441-DX1,2
2112,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+8,TCGA-LL-A441-DX1,4
2113,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+80,TCGA-LL-A441-DX1,2
2114,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+81,TCGA-LL-A441-DX1,9
2115,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+82,TCGA-LL-A441-DX1,1
2116,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+83,TCGA-LL-A441-DX1,4
2117,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+84,TCGA-LL-A441-DX1,3
2118,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+9,TCGA-LL-A441-DX1,4
2119,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+0,TCGA-LL-A5YO-DX1,7
2120,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+1,TCGA-LL-A5YO-DX1,5
2121,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+10,TCGA-LL-A5YO-DX1,6
2122,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+11,TCGA-LL-A5YO-DX1,2
2123,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+12,TCGA-LL-A5YO-DX1,5
2124,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+13,TCGA-LL-A5YO-DX1,9
2125,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+14,TCGA-LL-A5YO-DX1,7
2126,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+15,TCGA-LL-A5YO-DX1,3
2127,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+16,TCGA-LL-A5YO-DX1,11
2128,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+17,TCGA-LL-A5YO-DX1,5
2129,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+18,TCGA-LL-A5YO-DX1,8
2130,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+19,TCGA-LL-A5YO-DX1,7
2131,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+2,TCGA-LL-A5YO-DX1,6
2132,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+20,TCGA-LL-A5YO-DX1,5
2133,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+21,TCGA-LL-A5YO-DX1,7
2134,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+22,TCGA-LL-A5YO-DX1,5
2135,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+23,TCGA-LL-A5YO-DX1,4
2136,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+24,TCGA-LL-A5YO-DX1,2
2137,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+25,TCGA-LL-A5YO-DX1,4
2138,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+26,TCGA-LL-A5YO-DX1,2
2139,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+27,TCGA-LL-A5YO-DX1,7
2140,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+28,TCGA-LL-A5YO-DX1,2
2141,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+29,TCGA-LL-A5YO-DX1,10
2142,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+3,TCGA-LL-A5YO-DX1,3
2143,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+30,TCGA-LL-A5YO-DX1,8
2144,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+31,TCGA-LL-A5YO-DX1,5
2145,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+32,TCGA-LL-A5YO-DX1,4
2146,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+33,TCGA-LL-A5YO-DX1,1
2147,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+34,TCGA-LL-A5YO-DX1,6
2148,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+35,TCGA-LL-A5YO-DX1,7
2149,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+36,TCGA-LL-A5YO-DX1,6
2150,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+37,TCGA-LL-A5YO-DX1,11
2151,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+38,TCGA-LL-A5YO-DX1,1
2152,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+39,TCGA-LL-A5YO-DX1,1
2153,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+4,TCGA-LL-A5YO-DX1,5
2154,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+40,TCGA-LL-A5YO-DX1,3
2155,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+41,TCGA-LL-A5YO-DX1,3
2156,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+42,TCGA-LL-A5YO-DX1,7
2157,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+43,TCGA-LL-A5YO-DX1,4
2158,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+44,TCGA-LL-A5YO-DX1,4
2159,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+45,TCGA-LL-A5YO-DX1,7
2160,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+46,TCGA-LL-A5YO-DX1,2
2161,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+47,TCGA-LL-A5YO-DX1,1
2162,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+48,TCGA-LL-A5YO-DX1,7
2163,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+49,TCGA-LL-A5YO-DX1,1
2164,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+5,TCGA-LL-A5YO-DX1,3
2165,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+50,TCGA-LL-A5YO-DX1,3
2166,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+51,TCGA-LL-A5YO-DX1,9
2167,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+52,TCGA-LL-A5YO-DX1,4
2168,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+53,TCGA-LL-A5YO-DX1,7
2169,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+54,TCGA-LL-A5YO-DX1,3
2170,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+55,TCGA-LL-A5YO-DX1,6
2171,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+56,TCGA-LL-A5YO-DX1,1
2172,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+57,TCGA-LL-A5YO-DX1,1
2173,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+58,TCGA-LL-A5YO-DX1,2
2174,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+59,TCGA-LL-A5YO-DX1,9
2175,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+6,TCGA-LL-A5YO-DX1,5
2176,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+60,TCGA-LL-A5YO-DX1,7
2177,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+61,TCGA-LL-A5YO-DX1,8
2178,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+62,TCGA-LL-A5YO-DX1,3
2179,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+63,TCGA-LL-A5YO-DX1,3
2180,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+64,TCGA-LL-A5YO-DX1,1
2181,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+65,TCGA-LL-A5YO-DX1,1
2182,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+66,TCGA-LL-A5YO-DX1,5
2183,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+67,TCGA-LL-A5YO-DX1,5
2184,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+68,TCGA-LL-A5YO-DX1,2
2185,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+69,TCGA-LL-A5YO-DX1,5
2186,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+7,TCGA-LL-A5YO-DX1,5
2187,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+70,TCGA-LL-A5YO-DX1,4
2188,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+71,TCGA-LL-A5YO-DX1,2
2189,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+72,TCGA-LL-A5YO-DX1,1
2190,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+73,TCGA-LL-A5YO-DX1,2
2191,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+74,TCGA-LL-A5YO-DX1,2
2192,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+75,TCGA-LL-A5YO-DX1,7
2193,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+76,TCGA-LL-A5YO-DX1,1
2194,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+77,TCGA-LL-A5YO-DX1,2
2195,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+78,TCGA-LL-A5YO-DX1,9
2196,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+79,TCGA-LL-A5YO-DX1,5
2197,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+8,TCGA-LL-A5YO-DX1,4
2198,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+80,TCGA-LL-A5YO-DX1,3
2199,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+81,TCGA-LL-A5YO-DX1,2
2200,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+82,TCGA-LL-A5YO-DX1,8
2201,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+83,TCGA-LL-A5YO-DX1,2
2202,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+84,TCGA-LL-A5YO-DX1,3
2203,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+85,TCGA-LL-A5YO-DX1,2
2204,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+86,TCGA-LL-A5YO-DX1,10
2205,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+87,TCGA-LL-A5YO-DX1,1
2206,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+88,TCGA-LL-A5YO-DX1,3
2207,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+89,TCGA-LL-A5YO-DX1,9
2208,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+9,TCGA-LL-A5YO-DX1,11
2209,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+90,TCGA-LL-A5YO-DX1,7
2210,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+91,TCGA-LL-A5YO-DX1,3
2211,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+92,TCGA-LL-A5YO-DX1,3
2212,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+93,TCGA-LL-A5YO-DX1,1
2213,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+94,TCGA-LL-A5YO-DX1,9
2214,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+95,TCGA-LL-A5YO-DX1,8
2215,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+0,TCGA-LL-A73Y-DX1,2
2216,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+1,TCGA-LL-A73Y-DX1,7
2217,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+10,TCGA-LL-A73Y-DX1,6
2218,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+11,TCGA-LL-A73Y-DX1,11
2219,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+12,TCGA-LL-A73Y-DX1,1
2220,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+13,TCGA-LL-A73Y-DX1,3
2221,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+14,TCGA-LL-A73Y-DX1,5
2222,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+15,TCGA-LL-A73Y-DX1,3
2223,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+16,TCGA-LL-A73Y-DX1,4
2224,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+17,TCGA-LL-A73Y-DX1,6
