image_index,image_id,presence_c0,presence_c1,presence_c2,presence_c3
2053,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+26,1,0,0,0
2054,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+27,1,0,0,0
2055,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+28,1,0,0,0
2056,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+29,1,0,0,0
2057,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+3,1,1,0,0
2058,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+30,1,0,0,0
2059,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+31,1,1,0,0
2060,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+32,1,1,0,0
2061,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+33,1,1,0,0
2062,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+34,1,1,0,0
2063,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+35,1,1,0,0
2064,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+36,1,0,0,0
2065,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+37,1,0,0,0
2066,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+38,1,0,0,0
2067,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+39,1,0,0,0
2068,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+4,1,1,0,0
2069,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+40,1,1,0,0
2070,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+41,1,1,0,0
2071,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+42,1,1,0,0
2072,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+43,1,1,0,0
2073,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+44,1,1,0,0
2074,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+45,0,0,1,0
2075,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+46,0,0,1,0
2076,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+47,0,1,1,0
2077,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+48,1,0,0,0
2078,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+49,1,0,0,0
2079,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+5,1,1,0,0
2080,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+50,1,0,0,0
2081,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+51,1,1,0,0
2082,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+52,1,1,0,0
2083,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+53,1,1,0,0
2084,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+54,1,1,0,0
2085,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+55,0,0,1,0
2086,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+56,0,0,1,0
2087,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+57,0,0,1,0
2088,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+58,0,0,1,0
2089,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+59,0,0,1,0
2090,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+6,1,1,0,0
2091,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+60,1,0,0,0
2092,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+61,1,0,0,0
2093,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+62,0,1,1,0
2094,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+63,0,1,1,0
2095,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+64,0,1,0,0
2096,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+65,0,0,1,0
2097,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+66,0,0,1,0
2098,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+67,0,0,1,0
2099,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+68,0,0,1,0
2100,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+69,0,0,1,0
2101,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+7,1,1,0,0
2102,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+70,1,0,0,0
2103,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+71,1,0,0,0
2104,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+72,0,1,1,0
2105,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+73,0,0,1,0
2106,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+74,0,0,1,0
2107,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+75,0,0,1,0
2108,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+76,1,0,0,0
2109,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+77,1,0,0,0
2110,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+78,1,1,0,0
2111,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+79,0,0,1,0
2112,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+8,1,1,0,0
2113,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+80,0,0,1,0
2114,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+81,0,1,1,0
2115,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+82,1,0,0,0
2116,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+83,1,0,1,0
2117,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+84,1,0,1,0
2118,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+9,1,1,0,0
2119,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+0,0,1,1,0
2120,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+1,0,1,1,0
2121,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+10,1,1,1,0
2122,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+11,0,0,1,0
2123,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+12,0,1,1,0
2124,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+13,0,1,1,0
2125,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+14,0,1,1,0
2126,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+15,0,1,1,0
2127,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+16,0,1,1,0
2128,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+17,0,1,1,0
2129,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+18,0,1,1,0
2130,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+19,0,1,1,0
2131,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+2,0,1,1,0
2132,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+20,0,1,1,0
2133,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+21,0,1,1,0
2134,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+22,0,1,1,0
2135,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+23,0,1,1,0
2136,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+24,0,0,1,0
2137,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+25,0,1,1,0
2138,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+26,0,0,1,0
2139,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+27,0,1,1,0
2140,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+28,0,1,1,0
2141,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+29,0,1,1,0
2142,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+3,0,1,1,0
2143,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+30,1,1,1,0
2144,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+31,0,1,1,0
2145,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+32,0,0,1,0
2146,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+33,0,0,1,0
2147,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+34,0,1,1,0
2148,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+35,0,1,1,0
2149,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+36,0,1,1,0
2150,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+37,0,1,1,0
2151,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+38,1,0,0,0
2152,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+39,1,0,0,0
2153,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+4,0,1,1,0
2154,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+40,1,0,1,0
2155,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+41,0,0,1,0
2156,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+42,0,1,1,0
2157,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+43,0,1,1,0
2158,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+44,1,1,0,0
2159,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+45,0,1,1,0
2160,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+46,0,0,1,0
2161,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+47,1,0,0,0
2162,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+48,1,1,1,0
2163,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+49,1,0,0,0
2164,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+5,0,1,1,0
2165,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+50,1,0,1,0
2166,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+51,1,1,1,0
2167,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+52,0,1,1,0
2168,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+53,0,1,1,0
2169,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+54,0,1,1,0
2170,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+55,0,1,1,0
2171,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+56,0,0,1,0
2172,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+57,0,0,1,0
2173,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+58,0,0,1,0
2174,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+59,0,1,1,0
2175,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+6,0,1,1,0
2176,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+60,1,0,1,0
2177,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+61,1,1,1,0
2178,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+62,0,1,1,0
2179,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+63,1,1,0,0
2180,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+64,0,0,1,0
2181,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+65,0,0,1,0
2182,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+66,0,1,1,0
2183,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+67,0,1,1,0
2184,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+68,0,0,1,0
2185,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+69,1,1,1,0
2186,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+7,0,1,1,0
2187,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+70,1,0,1,0
2188,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+71,0,0,1,0
2189,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+72,0,0,1,0
2190,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+73,0,0,1,0
2191,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+74,0,0,1,0
2192,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+75,0,1,1,0
2193,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+76,0,0,1,0
2194,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+77,0,0,1,0
2195,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+78,1,1,1,0
2196,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+79,0,1,1,0
2197,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+8,0,1,1,0
2198,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+80,0,0,1,0
2199,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+81,0,0,1,0
2200,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+82,1,1,1,0
2201,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+83,0,0,1,0
2202,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+84,0,0,1,0
2203,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+85,1,0,1,0
2204,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+86,1,1,1,0
2205,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+87,1,0,0,0
2206,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+88,0,0,1,0
2207,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+89,1,1,1,0
2208,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+9,0,1,1,0
2209,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+90,0,1,1,0
2210,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+91,0,0,1,0
2211,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+92,0,0,1,0
2212,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+93,1,0,0,0
2213,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+94,1,1,1,0
2214,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+95,1,1,1,0
2215,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+0,1,1,0,0
2216,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+1,0,1,1,0
2217,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+10,1,1,1,0
2218,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+11,1,1,1,0
2219,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+12,1,0,0,0
2220,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+13,1,1,0,0
2221,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+14,0,1,1,0
2222,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+15,0,1,1,0
2223,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+16,0,1,1,0
2224,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+17,0,1,1,0
2225,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+18,1,0,0,0
2226,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+19,1,1,1,0
2227,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+2,0,1,1,0
2228,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+20,0,1,1,0
2229,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+21,0,1,1,0
2230,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+22,0,0,1,0
2231,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+23,0,0,1,0
2232,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+24,0,1,1,0
2233,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+25,0,1,1,0
2234,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+26,0,1,1,0
2235,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+27,0,1,1,0
2236,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+28,0,0,1,0
2237,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+29,0,0,1,0
2238,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+3,0,1,1,0
2239,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+30,0,1,1,0
2240,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+31,0,1,1,0
2241,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+32,0,0,1,0
2242,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+33,0,0,1,0
2243,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+34,0,0,1,0
2244,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+35,0,0,1,0
2245,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+36,0,1,1,0
2246,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+37,0,1,1,0
2247,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+38,0,0,1,0
2248,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+39,0,0,1,0
2249,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+4,0,1,0,0
2250,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+40,0,0,1,0
2251,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+41,1,0,1,0
2252,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+42,0,1,1,0
2253,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+43,0,0,1,0
2254,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+44,0,0,1,0
2255,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+45,0,0,1,0
2256,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+46,0,0,1,0
2257,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+47,0,0,1,0
2258,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+5,0,1,1,0
2259,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+6,1,1,1,0
2260,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+7,1,1,0,0
2261,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+8,0,1,0,0
2262,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+9,0,1,1,0
2263,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+0,0,1,1,0
2264,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+1,0,0,1,0
2265,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+10,1,0,0,0
2266,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+100,0,1,0,0
2267,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+101,0,1,0,0
2268,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+102,0,1,0,0
2269,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+103,0,1,0,0
2270,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+104,0,1,0,0
2271,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+105,0,1,0,0
2272,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+106,1,1,0,0
2273,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+107,1,0,0,0
2274,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+108,1,0,0,0
2275,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+109,1,0,0,0
2276,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+11,0,1,1,0
2277,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+110,0,1,0,0
2278,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+111,0,1,0,0
2279,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+112,0,1,0,0
2280,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+113,0,1,0,0
2281,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+114,0,1,0,0
2282,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+115,0,1,0,0
2283,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+116,1,1,0,0
2284,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+117,1,1,0,0
2285,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+118,1,0,0,0
2286,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+119,1,0,0,0
2287,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+12,0,0,1,0
2288,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+120,1,0,0,0
2289,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+13,0,1,1,0
2290,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+14,0,1,1,0
2291,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+15,0,1,0,0
2292,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+16,0,1,0,0
2293,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+17,0,1,0,0
2294,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+18,1,1,0,0
2295,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+19,1,1,0,0
2296,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+2,0,0,1,0
2297,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+20,1,0,0,0
2298,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+21,1,0,0,0
2299,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+22,0,0,1,0
2300,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+23,0,1,1,0
2301,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+24,0,1,1,0
2302,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+25,0,1,0,0
2303,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+26,0,1,0,0
2304,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+27,0,1,0,0
2305,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+28,0,1,0,0
2306,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+29,1,1,0,0
2307,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+3,0,1,1,0
2308,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+30,1,1,0,0
2309,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+31,1,0,0,0
2310,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+32,1,0,0,0
2311,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+33,0,1,1,0
2312,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+34,0,1,1,0
2313,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+35,0,1,0,0
2314,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+36,0,1,0,0
2315,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+37,0,1,0,0
2316,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+38,0,1,0,0
2317,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+39,0,1,0,0
2318,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+4,0,1,0,0
2319,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+40,0,1,0,0
2320,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+41,1,1,0,0
2321,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+42,1,0,0,0
2322,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+43,1,0,0,0
2323,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+44,0,1,0,0
2324,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+45,0,1,0,0
2325,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+46,0,1,0,0
2326,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+47,0,1,0,0
2327,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+48,0,1,0,0
2328,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+49,0,1,0,0
2329,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+5,0,1,0,0
2330,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+50,0,1,0,0
2331,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+51,0,0,0,1
